entry_key,sense_position,definition,lemma
lagos|noun,0,"The largest city and former capital of Nigeria, in Lagos State.",Lagos
lagos|noun,1,A state of Nigeria in the South West geopolitical zone. Capital: Ikeja. Largest city: Lagos City.,Lagos
lagos|noun,2,"A city and municipality of Faro district, Portugal.",Lagos
la paz|noun,1,The capital city of Bolivia.,La Paz
la paz|noun,2,A department in Bolivia. Capital: La Paz.,La Paz
la paz|noun,3,"The capital city of Baja California Sur, Mexico.",La Paz
la paz|noun,4,"A ghost town in La Paz County, Arizona, United States.",La Paz
la paz|noun,5,"A neighbourhood of Keene, Kern County, California, United States.",La Paz
la paz|noun,6,"A town in North Township, Marshall County, Indiana, United States, named after the Bolivian city.",La Paz
la paz|noun,7,A department of El Salvador.,La Paz
tomato sauce|noun,1,"Tomato ketchup, used as a condiment.",tomato sauce
temple|noun,1,"A house of worship, especially:",temple
temple|noun,2,"A house of worship, especially:",temple
temple|noun,3,A meeting house of the Oddfellows fraternity; its members.,temple
temple|noun,5,Any place seen as an important centre for some activity.,temple
temple|noun,6,Anything regarded as important or minutely cared for.,temple
temple|noun,7,A gesture wherein the forefingers are outstretched and touch pad to pad while the other fingers are clasped together.,temple
temple|noun,9,"Either of the sidepieces on a set of spectacles, extending backwards from the hinge toward the ears and, usually, turning down around them.",temple
temple|noun,10,A contrivance used in a loom for keeping the web stretched transversely.,temple
temple|verb,0,To build a temple for; to appropriate a temple to; to temple a god,temple
mountie|noun,0,A member of the Royal Canadian Mounted Police.,Mountie
mountie|noun,1,A member of the North West Mounted Police,Mountie
mountie|noun,2,"A law officer, particularly one patrolling rural highways.",Mountie
lisbon|noun,1,A district of Portugal around the capital.,Lisbon
lisbon|noun,2,The Portuguese government.,Lisbon
lisbon|noun,3,A number of places in the United States:,Lisbon
lisbon|noun,4,"A sweet, light-coloured wine from Portugal.",Lisbon
liverpool|noun,2,"A local government area in New South Wales, which includes the suburb; in full, the City of Liverpool.",Liverpool
liverpool|noun,3,"A community in Nova Scotia, Canada.",Liverpool
liverpool|noun,4,"A small village in Fulton County, Illinois, United States.",Liverpool
liverpool|noun,5,"A neighbourhood of Lake Station, on the site of Liverpool, a former town in Lake County, Indiana.",Liverpool
liverpool|noun,6,"A village in Onondaga County, New York, United States.",Liverpool
liverpool|noun,7,"A small borough in Perry County, Pennsylvania, United States.",Liverpool
liverpool|noun,8,"A tiny city in Brazoria County, Texas, United States.",Liverpool
liverpool|noun,9,"An obstacle for a horse to jump over, consisting of an oxer or vertical jump with a small pool of water or a tarpaulin underneath.",Liverpool
liverpool|noun,10,Ellipsis of Liverpool bit.,Liverpool
los angeles|noun,0,A placename,Los Angeles
los angeles|noun,1,A placename,Los Angeles
los angeles|noun,2,Synonym of 688: Ellipsis of Los Angeles class,Los Angeles
los angeles|noun,3,Synonym of 688,Los Angeles
louisiana|noun,1,A vast territory in central North America:,Louisiana
louisiana|noun,2,"A city in Pike County, Missouri, named for the founder's daughter, Louisiana Bayse.",Louisiana
louisiana|noun,3,"A ghost town in Douglas County, Kansas.",Louisiana
louisiana|noun,4,"The University of Louisiana at Lafayette, and especially its athletic program, the Louisiana Ragin' Cajuns.",Louisiana
louisiana|noun,5,A female given name.,Louisiana
lusaka|noun,1,The capital city of Zambia.,Lusaka
madeira|noun,0,Alternative letter-case form of Madeira (“fortified wine”).,madeira
majorca|noun,0,Alternative form of Mallorca: An island in the Mediterranean; largest of the Balearic Islands.,Majorca
majorca|noun,1,"A locality in the Shire of Central Goldfields, central Victoria, Australia",Majorca
maine|noun,2,A town in New York.,Maine
maine|noun,3,"A town in Outagamie County, Wisconsin; named for the state.",Maine
maine|noun,4,"A river in Maine, United States, flowing 5.5 miles from Pocomoonshine Lake in Princeton into Crawford Lake in Crawford.",Maine
maine|noun,5,University of Maine.,Maine
maine|noun,6,"A river in Maine-et-Loire department, Pays de la Loire, France, a tributary of the Loire, flowing 12 km through the city of Angers from the confluence of the Mayenne and Sarthe into the Loire.",Maine
maine|noun,7,"A Scottish and English surname from Old French, a variant of Main.",Maine
maine|noun,8,"A village in Marathon County, Wisconsin; named for county sheriff Uriah E. Maine.",Maine
maine|noun,9,"A river in County Kerry, Ireland, flowing 43 km from Tobermaing into the Atlantic at Castlemaine.",Maine
maine|noun,10,"A male given name from Old Irish, of historical usage, notably borne by Irish kings Maine mac Cerbaill and Maine mac Néill.",Maine
maine|noun,11,"Alternative form of Main: A river in County Antrim, Northern Ireland.",Maine
manila|noun,1,"Metro Manila, the National Capital Region (NCR).",Manila
manila|noun,2,the entirety of Luzon.,Manila
manila|noun,3,The national government or administrative authority of the Philippines.,Manila
manila|noun,4,"A small town, the county seat of Daggett County, Utah, United States.",Manila
manila|noun,5,"A census-designated place in Humboldt County, California, United States.",Manila
manila|noun,6,"A city in Mississippi County, Arkansas, United States.",Manila
manila|noun,7,Venerupis philippinarum; a Pacific clam.,Manila
manila|noun,8,Alternative form of manila (“kind of cheroot”).,Manila
mantua|noun,2,"A town in Pinar del Río, Cuba.",Mantua
mantua|noun,3,A village in Ohio.,Mantua
mantua|noun,4,A village in Utah.,Mantua
marseilles|noun,0,"Alternative spelling of Marseille: the capital city of Bouches-du-Rhône department, France; the capital city of the region of Provence-Alpes-Côte d'Azur.",Marseilles
marseilles|noun,1,"A city in LaSalle County, in northern Illinois, United States.",Marseilles
marseilles|noun,2,"A kind of fabric made from two series of threads interlacing each other, thus forming a double cloth, quilted in the loom.",Marseilles
milan|noun,1,"A metropolitan city of Lombardy, established in 2015; in full, the Metropolitan City of Milan.",Milan
milan|noun,2,A former province of Lombardy.,Milan
milan|noun,3,"Ellipsis of AC Milan, the Italian city's football club/soccer team.",Milan
milan|noun,4,A female given name.,Milan
milan|noun,5,A number of places in the United States:,Milan
montevideo|noun,1,"A city, the county seat of Chippewa County, Minnesota, United States.",Montevideo
nairobi|noun,1,The Kenyan government.,Nairobi
nassau|noun,0,"A city in Rhineland-Palatinate, Germany.",Nassau
nassau|noun,2,The capital city of the Bahamas.,Nassau
nassau|noun,3,A place in the United States:,Nassau
nassau|noun,4,"A wager consisting essentially of three separate bets, for the best score on each of the front nine (holes 1–9), back nine (holes 10–18), and total 18 holes.",Nassau
new england|noun,1,Other places in the United States:,New England
new england|noun,2,A place in England:,New England
new england|noun,3,"A loosely defined region in the north of New South Wales, Australia.",New England
new england|noun,4,"An electoral division in New South Wales, Australia.",New England
new ireland|noun,1,A province of Papua New Guinea.,New Ireland
new ireland|noun,2,"A Crown colony of the Kingdom of Great Britain established in what is now the state of Maine, U.S., after British forces captured the area during the American Revolutionary War and again during the War of 1812.",New Ireland
new ireland|noun,3,"A proposed renaming of Prince Edward Island, led by then lieutenant governor Walter Patterson in 1770.",New Ireland
new ireland|noun,4,A short-lived territory proclaimed by the Castle Hill convict rebellion in Australia.,New Ireland
power-up|noun,0,A collectable item that gives the player some benefit.,power-up
stressor|noun,0,An environmental condition or influence that stresses (i.e. causes stress for) an organism.,stressor
cruciform|noun,0,A cross shape in DNA; a Holliday junction.,cruciform
cruciform|noun,1,Any emblem in the shape of a cross.,cruciform
cross|noun,5,"Any representation of the crucifix, as in religious architecture, burial markers, jewelry, etc.",cross
cross|noun,6,A difficult situation that must be endured.,cross
cross|noun,7,The act of going across; the act of passing from one side to the other,cross
cross|noun,9,One element of a hybrid species or type.,cross
cross|noun,10,A hybrid of any kind.,cross
cross|noun,12,A pass in which the ball is kicked from a side of the pitch to a position close to the opponent’s goal.,cross
cross|noun,13,A place where roads intersect and lead off in four directions; a crossroad (common in UK and Irish place names such as Gerrards Cross).,cross
cross|noun,14,A monument that marks such a place. (Also common in UK or Irish place names such as Charing Cross),cross
cross|noun,15,"A coin stamped with the figure of a cross, or that side of such a piece on which the cross is stamped; hence, money in general.",cross
cross|noun,16,Church lands.,cross
cross|noun,17,A line across or through another line.,cross
cross|noun,18,An instrument for laying of offsets perpendicular to the main course.,cross
cross|noun,19,A pipe-fitting with four branches whose axes usually form a right angle.,cross
cross|noun,20,"Four edge cubies of one side that are in their right places, forming the shape of a cross.",cross
cross|noun,21,The thirty-sixth Lenormand card.,cross
cross|noun,22,"A betrayal; dishonest practices, especially deliberately losing a sporting contest.",cross
cross|noun,23,Crossfire.,cross
cross|adjective,0,Transverse; lying across the main direction.,cross
cross|adjective,1,"Opposite, opposed to.",cross
cross|adjective,2,"Opposing, adverse; being contrary to what one would hope or wish for.",cross
cross|adjective,3,"(of someone) Bad-tempered, angry, annoyed; (of words) tinged with anger.",cross
cross|adjective,4,"Made in an opposite direction, or an inverse relation; mutually inverse; interchanged.",cross
cross|adjective,5,"Of the sea, having two wave systems traveling at oblique angles, due to the wind over shifting direction or the waves of two storm systems meeting.",cross
cross|adjective,6,Dishonest.,cross
cross|preposition,0,Across.,cross
cross|preposition,1,The cross product of the previous vector and the following vector.,cross
cross|verb,0,To make or form a cross.,cross
cross|verb,1,To make or form a cross.,cross
cross|verb,2,To make or form a cross.,cross
cross|verb,3,To make or form a cross.,cross
cross|verb,4,To move relatively.,cross
cross|verb,5,To move relatively.,cross
cross|verb,6,To move relatively.,cross
cross|verb,7,To oppose.,cross
cross|verb,8,To oppose.,cross
cross|verb,9,To oppose.,cross
cross|verb,10,To cross-fertilize or crossbreed.,cross
